Emotions,Path
surprise,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
surprise,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
neutral,./Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
fear,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
fear,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
surprise,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
surprise,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
fear,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
fear,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
surprise,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
surprise,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
neutral,./Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-02-02-23.wav
disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-02-01-23.wav
angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-02-01-23.wav
fear,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
fear,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-01-02-23.wav
angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-01-01-23.wav
surprise,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-02-01-23.wav
surprise,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-01-01-23.wav
calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-01-01-23.wav
neutral,./Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-01-02-23.wav
calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-01-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
neutral,./Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-01-23.wav
calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-02-23.wav
calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-02-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-01-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-02-01-23.wav
sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
fear,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-01-01-23.wav
angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-01-02-23.wav
angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-02-02-23.wav
fear,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
surprise,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-01-02-23.wav
surprise,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-02-02-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-01-01-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-02-01-23.wav
calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-02-23.wav
neutral,./Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-01-01-23.wav
calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-01-02-23.wav
angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-01-02-23.wav
fear,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
fear,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-02-01-23.wav
angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-02-02-23.wav
sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-01-02-23.wav
surprise,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
surprise,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
fear,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-01-01-23.wav
fear,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-01-02-23.wav
sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-02-01-23.wav
sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-02-02-23.wav
surprise,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
surprise,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-02-02-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-02-23.wav
calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-01-23.wav
calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-01-23.wav
neutral,./Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-02-23.wav
happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-01-02-24.wav
happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-02-02-24.wav
calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-02-01-24.wav
calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-01-01-24.wav
neutral,./Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-01-02-24.wav
fear,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-01-02-24.wav
angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-01-01-24.wav
angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-02-01-24.wav
fear,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-02-02-24.wav
sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-02-02-24.wav
disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-02-01-24.wav
disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-01-01-24.wav
sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-01-02-24.wav
surprise,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-01-01-24.wav
surprise,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-02-01-24.wav
angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-02-02-24.wav
fear,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-02-01-24.wav
fear,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-01-01-24.wav
angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-01-02-24.wav
disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-01-02-24.wav
sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-01-01-24.wav
sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-02-01-24.wav
disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-02-02-24.wav
surprise,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-02-02-24.wav
surprise,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-01-02-24.wav
happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-02-01-24.wav
happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-01-24.wav
calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-02-24.wav
neutral,./Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-02-01-24.wav
calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-02-02-24.wav
sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-01-01-24.wav
disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-01-02-24.wav
disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-02-02-24.wav
sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-02-01-24.wav
fear,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-02-01-24.wav
angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-02-02-24.wav
angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-01-02-24.wav
fear,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-01-01-24.wav
surprise,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-02-02-24.wav
surprise,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-01-02-24.wav
neutral,./Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-01-01-24.wav
calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-01-02-24.wav
calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-02-02-24.wav
happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-02-01-24.wav
happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-01-01-24.wav
calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-02-01-24.wav
neutral,./Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-02-02-24.wav
calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-01-24.wav
happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-02-24.wav
happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-02-02-24.wav
disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-02-01-24.wav
sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-02-02-24.wav
sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-01-02-24.wav
disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-01-01-24.wav
angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-01-01-24.wav
fear,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-01-02-24.wav
fear,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-02-02-24.wav
angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-02-01-24.wav
surprise,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-01-01-24.wav
surprise,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-02-01-24.wav
happy,./Audio_Song_Actors_01-24/Actor_01/03-02-03-02-02-02-01.wav
happy,./Audio_Song_Actors_01-24/Actor_01/03-02-03-01-01-02-01.wav
calm,./Audio_Song_Actors_01-24/Actor_01/03-02-02-02-01-01-01.wav
calm,./Audio_Song_Actors_01-24/Actor_01/03-02-02-01-02-01-01.wav
neutral,./Audio_Song_Actors_01-24/Actor_01/03-02-01-01-02-02-01.wav
fear,./Audio_Song_Actors_01-24/Actor_01/03-02-06-01-02-02-01.wav
angry,./Audio_Song_Actors_01-24/Actor_01/03-02-05-01-02-01-01.wav
angry,./Audio_Song_Actors_01-24/Actor_01/03-02-05-02-01-01-01.wav
fear,./Audio_Song_Actors_01-24/Actor_01/03-02-06-02-01-02-01.wav
sad,./Audio_Song_Actors_01-24/Actor_01/03-02-04-01-01-02-01.wav
sad,./Audio_Song_Actors_01-24/Actor_01/03-02-04-02-02-02-01.wav
angry,./Audio_Song_Actors_01-24/Actor_01/03-02-05-01-01-02-01.wav
fear,./Audio_Song_Actors_01-24/Actor_01/03-02-06-01-01-01-01.wav
fear,./Audio_Song_Actors_01-24/Actor_01/03-02-06-02-02-01-01.wav
angry,./Audio_Song_Actors_01-24/Actor_01/03-02-05-02-02-02-01.wav
sad,./Audio_Song_Actors_01-24/Actor_01/03-02-04-01-02-01-01.wav
sad,./Audio_Song_Actors_01-24/Actor_01/03-02-04-02-01-01-01.wav
happy,./Audio_Song_Actors_01-24/Actor_01/03-02-03-02-01-01-01.wav
happy,./Audio_Song_Actors_01-24/Actor_01/03-02-03-01-02-01-01.wav
calm,./Audio_Song_Actors_01-24/Actor_01/03-02-02-02-02-02-01.wav
neutral,./Audio_Song_Actors_01-24/Actor_01/03-02-01-01-01-01-01.wav
calm,./Audio_Song_Actors_01-24/Actor_01/03-02-02-01-01-02-01.wav
sad,./Audio_Song_Actors_01-24/Actor_01/03-02-04-02-02-01-01.wav
sad,./Audio_Song_Actors_01-24/Actor_01/03-02-04-01-01-01-01.wav
fear,./Audio_Song_Actors_01-24/Actor_01/03-02-06-02-01-01-01.wav
angry,./Audio_Song_Actors_01-24/Actor_01/03-02-05-02-01-02-01.wav
angry,./Audio_Song_Actors_01-24/Actor_01/03-02-05-01-02-02-01.wav
fear,./Audio_Song_Actors_01-24/Actor_01/03-02-06-01-02-01-01.wav
neutral,./Audio_Song_Actors_01-24/Actor_01/03-02-01-01-02-01-01.wav
calm,./Audio_Song_Actors_01-24/Actor_01/03-02-02-01-02-02-01.wav
calm,./Audio_Song_Actors_01-24/Actor_01/03-02-02-02-01-02-01.wav
happy,./Audio_Song_Actors_01-24/Actor_01/03-02-03-01-01-01-01.wav
happy,./Audio_Song_Actors_01-24/Actor_01/03-02-03-02-02-01-01.wav
calm,./Audio_Song_Actors_01-24/Actor_01/03-02-02-01-01-01-01.wav
neutral,./Audio_Song_Actors_01-24/Actor_01/03-02-01-01-01-02-01.wav
calm,./Audio_Song_Actors_01-24/Actor_01/03-02-02-02-02-01-01.wav
happy,./Audio_Song_Actors_01-24/Actor_01/03-02-03-01-02-02-01.wav
happy,./Audio_Song_Actors_01-24/Actor_01/03-02-03-02-01-02-01.wav
sad,./Audio_Song_Actors_01-24/Actor_01/03-02-04-02-01-02-01.wav
sad,./Audio_Song_Actors_01-24/Actor_01/03-02-04-01-02-02-01.wav
angry,./Audio_Song_Actors_01-24/Actor_01/03-02-05-02-02-01-01.wav
fear,./Audio_Song_Actors_01-24/Actor_01/03-02-06-02-02-02-01.wav
fear,./Audio_Song_Actors_01-24/Actor_01/03-02-06-01-01-02-01.wav
angry,./Audio_Song_Actors_01-24/Actor_01/03-02-05-01-01-01-01.wav
happy,./Audio_Song_Actors_01-24/Actor_02/03-02-03-02-02-02-02.wav
happy,./Audio_Song_Actors_01-24/Actor_02/03-02-03-01-01-02-02.wav
calm,./Audio_Song_Actors_01-24/Actor_02/03-02-02-02-01-01-02.wav
neutral,./Audio_Song_Actors_01-24/Actor_02/03-02-01-01-02-02-02.wav
calm,./Audio_Song_Actors_01-24/Actor_02/03-02-02-01-02-01-02.wav
angry,./Audio_Song_Actors_01-24/Actor_02/03-02-05-01-02-01-02.wav
fear,./Audio_Song_Actors_01-24/Actor_02/03-02-06-01-02-02-02.wav
fear,./Audio_Song_Actors_01-24/Actor_02/03-02-06-02-01-02-02.wav
angry,./Audio_Song_Actors_01-24/Actor_02/03-02-05-02-01-01-02.wav
sad,./Audio_Song_Actors_01-24/Actor_02/03-02-04-01-01-02-02.wav
sad,./Audio_Song_Actors_01-24/Actor_02/03-02-04-02-02-02-02.wav
fear,./Audio_Song_Actors_01-24/Actor_02/03-02-06-01-01-01-02.wav
angry,./Audio_Song_Actors_01-24/Actor_02/03-02-05-01-01-02-02.wav
angry,./Audio_Song_Actors_01-24/Actor_02/03-02-05-02-02-02-02.wav
fear,./Audio_Song_Actors_01-24/Actor_02/03-02-06-02-02-01-02.wav
sad,./Audio_Song_Actors_01-24/Actor_02/03-02-04-01-02-01-02.wav
sad,./Audio_Song_Actors_01-24/Actor_02/03-02-04-02-01-01-02.wav
happy,./Audio_Song_Actors_01-24/Actor_02/03-02-03-02-01-01-02.wav
happy,./Audio_Song_Actors_01-24/Actor_02/03-02-03-01-02-01-02.wav
calm,./Audio_Song_Actors_01-24/Actor_02/03-02-02-02-02-02-02.wav
calm,./Audio_Song_Actors_01-24/Actor_02/03-02-02-01-01-02-02.wav
neutral,./Audio_Song_Actors_01-24/Actor_02/03-02-01-01-01-01-02.wav
sad,./Audio_Song_Actors_01-24/Actor_02/03-02-04-02-02-01-02.wav
sad,./Audio_Song_Actors_01-24/Actor_02/03-02-04-01-01-01-02.wav
angry,./Audio_Song_Actors_01-24/Actor_02/03-02-05-02-01-02-02.wav
fear,./Audio_Song_Actors_01-24/Actor_02/03-02-06-02-01-01-02.wav
fear,./Audio_Song_Actors_01-24/Actor_02/03-02-06-01-02-01-02.wav
angry,./Audio_Song_Actors_01-24/Actor_02/03-02-05-01-02-02-02.wav
calm,./Audio_Song_Actors_01-24/Actor_02/03-02-02-01-02-02-02.wav
neutral,./Audio_Song_Actors_01-24/Actor_02/03-02-01-01-02-01-02.wav
calm,./Audio_Song_Actors_01-24/Actor_02/03-02-02-02-01-02-02.wav
happy,./Audio_Song_Actors_01-24/Actor_02/03-02-03-01-01-01-02.wav
happy,./Audio_Song_Actors_01-24/Actor_02/03-02-03-02-02-01-02.wav
neutral,./Audio_Song_Actors_01-24/Actor_02/03-02-01-01-01-02-02.wav
calm,./Audio_Song_Actors_01-24/Actor_02/03-02-02-01-01-01-02.wav
calm,./Audio_Song_Actors_01-24/Actor_02/03-02-02-02-02-01-02.wav
happy,./Audio_Song_Actors_01-24/Actor_02/03-02-03-01-02-02-02.wav
happy,./Audio_Song_Actors_01-24/Actor_02/03-02-03-02-01-02-02.wav
sad,./Audio_Song_Actors_01-24/Actor_02/03-02-04-02-01-02-02.wav
sad,./Audio_Song_Actors_01-24/Actor_02/03-02-04-01-02-02-02.wav
fear,./Audio_Song_Actors_01-24/Actor_02/03-02-06-02-02-02-02.wav
angry,./Audio_Song_Actors_01-24/Actor_02/03-02-05-02-02-01-02.wav
angry,./Audio_Song_Actors_01-24/Actor_02/03-02-05-01-01-01-02.wav
fear,./Audio_Song_Actors_01-24/Actor_02/03-02-06-01-01-02-02.wav
calm,./Audio_Song_Actors_01-24/Actor_03/03-02-02-01-02-01-03.wav
neutral,./Audio_Song_Actors_01-24/Actor_03/03-02-01-01-02-02-03.wav
calm,./Audio_Song_Actors_01-24/Actor_03/03-02-02-02-01-01-03.wav
happy,./Audio_Song_Actors_01-24/Actor_03/03-02-03-01-01-02-03.wav
happy,./Audio_Song_Actors_01-24/Actor_03/03-02-03-02-02-02-03.wav
sad,./Audio_Song_Actors_01-24/Actor_03/03-02-04-02-02-02-03.wav
sad,./Audio_Song_Actors_01-24/Actor_03/03-02-04-01-01-02-03.wav
angry,./Audio_Song_Actors_01-24/Actor_03/03-02-05-02-01-01-03.wav
fear,./Audio_Song_Actors_01-24/Actor_03/03-02-06-02-01-02-03.wav
fear,./Audio_Song_Actors_01-24/Actor_03/03-02-06-01-02-02-03.wav
angry,./Audio_Song_Actors_01-24/Actor_03/03-02-05-01-02-01-03.wav
sad,./Audio_Song_Actors_01-24/Actor_03/03-02-04-02-01-01-03.wav
sad,./Audio_Song_Actors_01-24/Actor_03/03-02-04-01-02-01-03.wav
fear,./Audio_Song_Actors_01-24/Actor_03/03-02-06-02-02-01-03.wav
angry,./Audio_Song_Actors_01-24/Actor_03/03-02-05-02-02-02-03.wav
angry,./Audio_Song_Actors_01-24/Actor_03/03-02-05-01-01-02-03.wav
fear,./Audio_Song_Actors_01-24/Actor_03/03-02-06-01-01-01-03.wav
neutral,./Audio_Song_Actors_01-24/Actor_03/03-02-01-01-01-01-03.wav
calm,./Audio_Song_Actors_01-24/Actor_03/03-02-02-01-01-02-03.wav
calm,./Audio_Song_Actors_01-24/Actor_03/03-02-02-02-02-02-03.wav
happy,./Audio_Song_Actors_01-24/Actor_03/03-02-03-01-02-01-03.wav
happy,./Audio_Song_Actors_01-24/Actor_03/03-02-03-02-01-01-03.wav
angry,./Audio_Song_Actors_01-24/Actor_03/03-02-05-01-02-02-03.wav
fear,./Audio_Song_Actors_01-24/Actor_03/03-02-06-01-02-01-03.wav
fear,./Audio_Song_Actors_01-24/Actor_03/03-02-06-02-01-01-03.wav
angry,./Audio_Song_Actors_01-24/Actor_03/03-02-05-02-01-02-03.wav
sad,./Audio_Song_Actors_01-24/Actor_03/03-02-04-01-01-01-03.wav
sad,./Audio_Song_Actors_01-24/Actor_03/03-02-04-02-02-01-03.wav
happy,./Audio_Song_Actors_01-24/Actor_03/03-02-03-02-02-01-03.wav
happy,./Audio_Song_Actors_01-24/Actor_03/03-02-03-01-01-01-03.wav
calm,./Audio_Song_Actors_01-24/Actor_03/03-02-02-02-01-02-03.wav
neutral,./Audio_Song_Actors_01-24/Actor_03/03-02-01-01-02-01-03.wav
calm,./Audio_Song_Actors_01-24/Actor_03/03-02-02-01-02-02-03.wav
happy,./Audio_Song_Actors_01-24/Actor_03/03-02-03-02-01-02-03.wav
happy,./Audio_Song_Actors_01-24/Actor_03/03-02-03-01-02-02-03.wav
calm,./Audio_Song_Actors_01-24/Actor_03/03-02-02-02-02-01-03.wav
calm,./Audio_Song_Actors_01-24/Actor_03/03-02-02-01-01-01-03.wav
neutral,./Audio_Song_Actors_01-24/Actor_03/03-02-01-01-01-02-03.wav
fear,./Audio_Song_Actors_01-24/Actor_03/03-02-06-01-01-02-03.wav
angry,./Audio_Song_Actors_01-24/Actor_03/03-02-05-01-01-01-03.wav
angry,./Audio_Song_Actors_01-24/Actor_03/03-02-05-02-02-01-03.wav
fear,./Audio_Song_Actors_01-24/Actor_03/03-02-06-02-02-02-03.wav
sad,./Audio_Song_Actors_01-24/Actor_03/03-02-04-01-02-02-03.wav
sad,./Audio_Song_Actors_01-24/Actor_03/03-02-04-02-01-02-03.wav
fear,./Audio_Song_Actors_01-24/Actor_04/03-02-06-01-02-02-04.wav
angry,./Audio_Song_Actors_01-24/Actor_04/03-02-05-01-02-01-04.wav
angry,./Audio_Song_Actors_01-24/Actor_04/03-02-05-02-01-01-04.wav
fear,./Audio_Song_Actors_01-24/Actor_04/03-02-06-02-01-02-04.wav
sad,./Audio_Song_Actors_01-24/Actor_04/03-02-04-01-01-02-04.wav
sad,./Audio_Song_Actors_01-24/Actor_04/03-02-04-02-02-02-04.wav
happy,./Audio_Song_Actors_01-24/Actor_04/03-02-03-02-02-02-04.wav
happy,./Audio_Song_Actors_01-24/Actor_04/03-02-03-01-01-02-04.wav
calm,./Audio_Song_Actors_01-24/Actor_04/03-02-02-02-01-01-04.wav
calm,./Audio_Song_Actors_01-24/Actor_04/03-02-02-01-02-01-04.wav
neutral,./Audio_Song_Actors_01-24/Actor_04/03-02-01-01-02-02-04.wav
happy,./Audio_Song_Actors_01-24/Actor_04/03-02-03-02-01-01-04.wav
happy,./Audio_Song_Actors_01-24/Actor_04/03-02-03-01-02-01-04.wav
calm,./Audio_Song_Actors_01-24/Actor_04/03-02-02-02-02-02-04.wav
neutral,./Audio_Song_Actors_01-24/Actor_04/03-02-01-01-01-01-04.wav
calm,./Audio_Song_Actors_01-24/Actor_04/03-02-02-01-01-02-04.wav
angry,./Audio_Song_Actors_01-24/Actor_04/03-02-05-01-01-02-04.wav
fear,./Audio_Song_Actors_01-24/Actor_04/03-02-06-01-01-01-04.wav
fear,./Audio_Song_Actors_01-24/Actor_04/03-02-06-02-02-01-04.wav
angry,./Audio_Song_Actors_01-24/Actor_04/03-02-05-02-02-02-04.wav
sad,./Audio_Song_Actors_01-24/Actor_04/03-02-04-01-02-01-04.wav
sad,./Audio_Song_Actors_01-24/Actor_04/03-02-04-02-01-01-04.wav
neutral,./Audio_Song_Actors_01-24/Actor_04/03-02-01-01-02-01-04.wav
calm,./Audio_Song_Actors_01-24/Actor_04/03-02-02-01-02-02-04.wav
calm,./Audio_Song_Actors_01-24/Actor_04/03-02-02-02-01-02-04.wav
happy,./Audio_Song_Actors_01-24/Actor_04/03-02-03-01-01-01-04.wav
happy,./Audio_Song_Actors_01-24/Actor_04/03-02-03-02-02-01-04.wav
sad,./Audio_Song_Actors_01-24/Actor_04/03-02-04-02-02-01-04.wav
sad,./Audio_Song_Actors_01-24/Actor_04/03-02-04-01-01-01-04.wav
fear,./Audio_Song_Actors_01-24/Actor_04/03-02-06-02-01-01-04.wav
angry,./Audio_Song_Actors_01-24/Actor_04/03-02-05-02-01-02-04.wav
angry,./Audio_Song_Actors_01-24/Actor_04/03-02-05-01-02-02-04.wav
fear,./Audio_Song_Actors_01-24/Actor_04/03-02-06-01-02-01-04.wav
sad,./Audio_Song_Actors_01-24/Actor_04/03-02-04-02-01-02-04.wav
sad,./Audio_Song_Actors_01-24/Actor_04/03-02-04-01-02-02-04.wav
angry,./Audio_Song_Actors_01-24/Actor_04/03-02-05-02-02-01-04.wav
fear,./Audio_Song_Actors_01-24/Actor_04/03-02-06-02-02-02-04.wav
fear,./Audio_Song_Actors_01-24/Actor_04/03-02-06-01-01-02-04.wav
angry,./Audio_Song_Actors_01-24/Actor_04/03-02-05-01-01-01-04.wav
calm,./Audio_Song_Actors_01-24/Actor_04/03-02-02-01-01-01-04.wav
neutral,./Audio_Song_Actors_01-24/Actor_04/03-02-01-01-01-02-04.wav
calm,./Audio_Song_Actors_01-24/Actor_04/03-02-02-02-02-01-04.wav
happy,./Audio_Song_Actors_01-24/Actor_04/03-02-03-01-02-02-04.wav
